id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
38705309,BISON,"USGS PWRC - Native Bee Inventory and Monitoring Lab (BIML)",,preservedspecimen,http://www.discoverlife.org/mp/20l?id=USGS_DRO437498,USGS_DRO437498,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"Samantha Gallagher","2/25/2016 0:00:00",,,"Dufourea novaeangliae",,,"Samantha Gallagher",,,,2015-07-21,2015,7,21,202,,"StartDateTime:20150721xxxxxx; EndDateTime:",,,,,,,,,,,,,,,female,,,,,"United States",Maine,Washington,Machias,,,0,,44.7104,-67.458,,500,"44.7104, -67.458",,,,,,,,,,,,PWRC,en,,"2019-05-29 08:07:04",http://www.discoverlife.org/mp/20l?id=USGS_DRO437498,111,urn:uuid:aeaa1eb4-1f54-4d85-9ca2-cbc13c690ee7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=38705309
25341344,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173516,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-08-10,1981,8,10,222,,1981-08-10T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173516,122,urn:uuid:7362a319-b2f6-499f-a975-34ff531d9cb9,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341344
25341345,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173517,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1981-08-10,1981,8,10,222,,1981-08-10T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173517,122,urn:uuid:f1d6c741-9473-48d5-a135-06625fd444f6,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341345
25341346,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173520,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-18,1980,8,18,231,,1980-08-18T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173520,122,urn:uuid:171b9f23-67ef-4751-abfd-fcd05fe87094,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341346
25341347,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173535,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-13,1980,8,13,226,,1980-08-13T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173535,122,urn:uuid:dd58df5c-9a3f-494f-abc7-414b2e07559e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341347
25341348,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173537,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173537,122,urn:uuid:bbdff9ca-58c4-4cf3-814b-a13a3ee96a0e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341348
25341349,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173538,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173538,122,urn:uuid:331ca4e3-c630-421c-9159-5d63d154be62,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341349
25341350,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173539,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173539,122,urn:uuid:83be5737-ad3d-4bc5-b7c7-11a2d76e7b27,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341350
25341351,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173540,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173540,122,urn:uuid:523db232-9447-460c-af4f-c438b21fd125,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341351
25341352,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173541,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173541,122,urn:uuid:0ca303ac-2135-4dc9-bbbd-8be2a0c6638d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341352
25341353,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173542,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173542,122,urn:uuid:e93f4896-1296-43e5-836e-36453bbba7cd,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341353
25341354,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173543,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173543,122,urn:uuid:aad94885-62ad-4f5b-96b1-5352db2216b8,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341354
25341355,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173544,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173544,122,urn:uuid:3e496f63-c9d7-4f43-9178-7910e88bd1ca,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341355
25341356,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173545,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173545,122,urn:uuid:60ef6bd9-8456-4fdb-8f94-144dfd4dde4b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341356
25341357,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173546,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173546,122,urn:uuid:864f7e7f-c276-49b2-8182-c8b68d05bed1,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341357
25341358,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173547,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173547,122,urn:uuid:abead2ae-5dd6-4346-9372-5979138da701,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341358
25341359,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173548,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173548,122,urn:uuid:2c28e05b-b14d-4b54-b108-8887311730ed,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341359
25341360,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173550,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173550,122,urn:uuid:9d072d88-2dc2-45e8-9179-114ca293d6dd,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341360
25341361,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173551,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173551,122,urn:uuid:e9a9d12e-704e-4e2f-8d9d-357a07d3fc74,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341361
25341362,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173552,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173552,122,urn:uuid:93c48672-a3ad-4a1c-a5e4-62750807b4ca,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341362
25341363,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173553,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-05,1980,8,5,218,,1980-08-05T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173553,122,urn:uuid:7a1271a4-c733-4174-84f9-c3bdd2e45d6c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341363
25341364,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173555,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-13,1980,8,13,226,,1980-08-13T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173555,122,urn:uuid:63d4b619-9878-4947-b795-8329488f4329,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341364
25341365,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173558,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-13,1980,8,13,226,,1980-08-13T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173558,122,urn:uuid:e497dd9b-8350-4bda-a849-1a1e52a4d995,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341365
25341366,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173560,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-18,1980,8,18,231,,1980-08-18T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173560,122,urn:uuid:cabb3164-990c-48a7-8b8c-b9a9dc0b493a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341366
25341367,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173564,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-13,1980,8,13,226,,1980-08-13T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173564,122,urn:uuid:88fc3c47-ac79-4fd9-a783-ac1b332531b7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341367
25341368,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173566,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-13,1980,8,13,226,,1980-08-13T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173566,122,urn:uuid:ed9de724-5f6a-4b84-8a0c-a581d4420ece,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341368
25341369,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173567,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-13,1980,8,13,226,,1980-08-13T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173567,122,urn:uuid:3c3f8167-04e7-40c2-a3e5-5cdf95b915f2,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341369
25341370,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173568,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-18,1980,8,18,231,,1980-08-18T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173568,122,urn:uuid:f5c92f96-5015-494d-a268-1e0371eac815,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341370
25341371,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173569,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-13,1980,8,13,226,,1980-08-13T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173569,122,urn:uuid:a4b25b37-b2d2-4903-ab09-b6f3fce03e29,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341371
25341372,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173570,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-13,1980,8,13,226,,1980-08-13T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173570,122,urn:uuid:f82fbfca-bf99-4b17-9458-f1067d7773c5,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341372
25341373,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173571,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-13,1980,8,13,226,,1980-08-13T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173571,122,urn:uuid:836095d9-262a-497a-a8c3-cd4ae9869b71,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341373
25341374,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173572,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-13,1980,8,13,226,,1980-08-13T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173572,122,urn:uuid:6b3a9253-37de-4e92-a703-2f3b2e73050d,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341374
25341375,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173573,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-18,1980,8,18,231,,1980-08-18T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173573,122,urn:uuid:69d81681-9060-4953-9711-36ec199c7377,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341375
25341376,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173574,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-18,1980,8,18,231,,1980-08-18T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173574,122,urn:uuid:63382982-a25a-4a2c-ad2e-a8c31b23478e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341376
25341377,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173575,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-18,1980,8,18,231,,1980-08-18T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173575,122,urn:uuid:88bbbe33-fcbd-4986-b78f-859b3c5bd495,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341377
25341378,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173576,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-13,1980,8,13,226,,1980-08-13T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173576,122,urn:uuid:65bfde34-42f3-4b1d-b1e9-35d93b98149a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341378
25341379,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173577,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-18,1980,8,18,231,,1980-08-18T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173577,122,urn:uuid:cce614ee-3c38-4787-b5f7-022c2b3f18b6,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341379
25341380,USDA-ARS,BBSL,,PRESERVED_SPECIMEN,,BBSL173578,,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,"Dufourea novaeangliae",180132,"(Robertson, 1897)",Dufourea,novaeangliae,,,"T.L. Griswold 1996",,,,,,,"G.C. Eickwort",,,,1980-08-13,1980,8,13,226,,1980-08-13T02:00Z,,,,,,,,,,,,,,,,,,,,"United States","New York",Cayuga,,"Fair Haven Beach State Park",,0,,43.3464,-76.688,,,,,,,,,,,,,,,,,,"2017-01-12 10:29:16",BBSL173578,122,urn:uuid:25b83f25-76f7-42d8-b399-7d295b4e8d8c,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=25341380
