gbifID,date,lat,lon
2818519604,2020-07-10,45.98068,-88.39835
2818520557,2020-07-04,46.7842,-95.07843
2818520970,2020-07-12,42.94909,-71.94667
2818524009,2020-07-12,43.89603,-78.59785
2818525919,2020-07-11,46.09641,-86.89609
2818533219,2020-07-12,42.16166,-77.18739
2818545780,2020-07-11,41.98024,-87.74282
2818546497,2020-07-03,33.80426,-84.32082
2818546999,2020-07-12,44.5791,-68.78047
2818551654,2020-07-09,43.56104,-73.64465
2818560803,2020-07-09,43.63084,-72.8709
2818560827,2020-07-11,40.85375,-75.46869
2818561175,2020-07-13,42.42483,-83.93289
2818562159,2020-07-12,35.82698,-82.22124
2818562254,2020-07-13,41.01697,-81.51536
2818562797,2020-07-11,43.67054,-70.24513
2818564026,2020-07-12,44.61318,-93.146
2818570987,2020-07-12,43.00851,-81.29322
2818571890,2020-07-11,42.07036,-73.21119
2818573041,2020-07-12,43.25882,-71.55486
2818585834,2020-07-10,39.8363,-77.875470000000007
2818586006,2020-07-12,40.48653,-76.54412
2818587813,2020-07-11,46.42724,-95.94966
2818591199,2020-07-13,45.03825,-75.71589
2818598371,2020-07-13,48.48667,-93.99972
2818601591,2020-07-16,41.11586,-74.25334
2818603454,2020-07-13,47.00247,-93.27005
2818604389,2020-07-15,45.04224,-92.85628
2818618575,2020-07-16,47.41105,-91.13313
2818619560,2020-07-15,40.0824,-75.22895
2818621346,2020-07-14,43.04144,-81.26395
2818624351,2020-07-14,42.28632,-71.89527
2818629573,2020-07-16,35.81742,-81.18036
2818632528,2020-07-15,42.39258,-72.43488
2818633457,2020-07-13,43.12626,-80.31019
2818636348,2020-07-13,44.82731,-71.77461
2818645427,2020-07-15,46.12424,-70.69179
2818645570,2020-07-16,53.6479,-112.89696000000001
2818661472,2020-07-15,43.75908,-73.07413
2818665438,2020-07-12,42.33635,-84.04404
2818669514,2020-07-10,47.50978,-91.94329
2818670600,2020-07-16,45.45435,-75.6486
2818673584,2020-07-16,42.67097,-73.65699
2818674668,2020-07-16,41.12429,-74.23503
2818675630,2020-07-16,42.3406,-72.23296
2818681842,2020-07-11,46.80911,-71.22868
2818684349,2020-07-14,43.71914,-72.32243
2818689765,2020-07-11,44.31982,-78.34079
2818695113,2020-07-13,39.85061,-86.40012
2818700212,2020-07-13,44.64032,-73.31552
2818700833,2020-07-11,41.97931,-87.74191
2818701956,2020-07-11,42.50288,-73.03024
2818702133,2020-07-05,45.55353,-74.44611
2818702911,2020-07-11,45.50278,-75.49084
